;F.O.;Tiempo (s);Dev (%);#Best
Constructivo
Búsqueda local


;Constructivo;;;;Búsqueda Tabu
Nombre de la instancia;F.O.;Tiempo (s);Dev (%);#Best;F.O.;Tiempo (s);Dev (%);#Best;;Best
Grasp23pmed2v3.10.2.txt;8504,90488;0,0178548;0,30559;0;6514,21194;0,0501567;0,00000;1;;6514,21194
Grasp24pmed2v3.10.2.txt;7717,20621;0,0138491;0,30829;0;5898,69664;0,0609424;0,00000;1;;5898,69664
Grasp25pmed2v3.10.2.txt;7673,54512;0,0180009;0,32417;0;5794,99835;0,1141348;0,00000;1;;5794,99835
Grasp26pmed2v3.10.2.txt;7470,65193;0,0202736;0,30270;0;5734,72471;0,0723995;0,00000;1;;5734,72471
Grasp27pmed2v3.10.2.txt;7725,60330;0,0220410;0,25745;0;6143,86815;0,0973791;0,00000;1;;6143,86815
Grasp28pmed2v3.10.2.txt;7365,72521;0,0146960;0,26355;0;5829,41165;0,0729758;0,00000;1;;5829,41165
Grasp29pmed2v3.10.2.txt;6727,97267;0,0172454;0,13916;0;5906,08100;0,0604042;0,00000;1;;5906,08100
Grasp30pmed2v3.10.2.txt;8171,17415;0,0152726;0,37745;0;5932,08079;0,0672965;0,00000;1;;5932,08079
Grasp31pmed2v3.10.2.txt;6952,84939;0,0146609;0,16135;0;5986,86179;0,0515043;0,00000;1;;5986,86179
Grasp32pmed2v3.10.2.txt;7238,11229;0,0149659;0,17915;0;6138,39065;0,0758366;0,00000;1;;6138,39065
Grasp33pmed2v3.10.2.txt;7151,03842;0,0249839;0,25397;0;5702,69664;0,0754559;0,00000;1;;5702,69664
Grasp34pmed2v3.10.2.txt;7377,50704;0,0167138;0,24578;0;5921,99835;0,0758090;0,00000;1;;5921,99835
Grasp35pmed2v3.10.2.txt;7401,56965;0,0155342;0,26149;0;5867,33041;0,0595083;0,00000;1;;5867,33041
Grasp36pmed2v3.10.2.txt;6889,95908;0,0151636;0,22855;0;5608,18560;0,0753133;0,00000;1;;5608,18560
Grasp37pmed2v3.10.2.txt;7247,30879;0,0139582;0,21347;0;5972,37892;0,0539467;0,00000;1;;5972,37892
Grasp38pmed2v3.10.2.txt;7963,07447;0,0145525;0,33522;0;5963,88536;0,0816812;0,00000;1;;5963,88536
Grasp39pmed2v3.10.2.txt;7725,60521;0,0237958;0,21922;0;6336,53806;0,0667701;0,00000;1;;6336,53806
Grasp40pmed2v3.10.2.txt;7155,47507;0,0150183;0,19792;0;5973,24075;0,0602471;0,00000;1;;5973,24075
Grasp41pmed2v3.10.2.txt;6873,82925;0,0138708;0,10871;0;6199,82189;0,0455092;0,00000;1;;6199,82189
Grasp42pmed2v3.10.2.txt;8099,00022;0,0141851;0,32215;0;6125,64165;0,0593902;0,00000;1;;6125,64165
Grasp43pmed2v3.10.2.txt;7397,46563;0,0193184;0,29670;0;5704,84080;0,0860560;0,00000;1;;5704,84080
Grasp44pmed2v3.10.2.txt;7580,86317;0,0169494;0,25293;0;6050,50553;0,0501118;0,00000;1;;6050,50553
Grasp45pmed2v3.10.2.txt;7407,24349;0,0150620;0,24625;0;5943,60510;0,0554401;0,00000;1;;5943,60510
Grasp46pmed2v3.10.2.txt;7765,75766;0,0143738;0,30562;0;5947,95485;0,0572804;0,00000;1;;5947,95485
Grasp47pmed2v3.10.2.txt;7254,07314;0,0179072;0,23186;0;5888,69240;0,1018693;0,00000;1;;5888,69240
Grasp48pmed2v3.10.2.txt;7446,93349;0,0171920;0,22727;0;6067,87570;0,0625136;0,00000;1;;6067,87570
Grasp49pmed2v3.10.2.txt;6883,88328;0,0142746;0,21369;0;5671,87870;0,0646413;0,00000;1;;5671,87870
Grasp50pmed2v3.10.2.txt;7002,48055;0,0148910;0,19070;0;5880,99046;0,0593445;0,00000;1;;5880,99046
Grasp51pmed2v3.10.2.txt;7502,63555;0,0145020;0,21888;0;6155,37091;0,0562720;0,00000;1;;6155,37091
Grasp52pmed2v3.10.2.txt;7321,67011;0,0190524;0,21203;0;6040,83688;0,0573475;0,00000;1;;6040,83688
Grasp53pmed2v3.10.2.txt;7317,34064;0,0143477;0,23572;0;5921,53450;0,0555254;0,00000;1;;5921,53450
Grasp54pmed2v3.10.2.txt;7680,65119;0,0141987;0,30063;0;5905,32568;0,0855251;0,00000;1;;5905,32568
Grasp55pmed2v3.10.2.txt;7119,41676;0,0230796;0,21306;0;5868,95485;0,0867819;0,00000;1;;5868,95485
Grasp56pmed2v3.10.2.txt;7749,68491;0,0142480;0,31009;0;5915,37900;0,0791427;0,00000;1;;5915,37900
Grasp57pmed2v3.10.2.txt;7460,10232;0,0243603;0,24212;0;6005,96587;0,0816519;0,00000;1;;6005,96587
Grasp58pmed2v3.10.2.txt;7298,94099;0,0145542;0,25258;0;5827,13061;0,0631272;0,00000;1;;5827,13061
Grasp59pmed2v3.10.2.txt;7706,83855;0,0141816;0,28368;0;6003,70255;0,0640902;0,00000;1;;6003,70255
Grasp60pmed2v3.10.2.txt;7964,48511;0,0142990;0,31433;0;6059,71631;0,0546008;0,00000;1;;6059,71631
Grasp61pmed2v3.10.2.txt;7263,93464;0,0191224;0,22514;0;5929,07159;0,0919752;0,00000;1;;5929,07159
Grasp62pmed2v3.10.2.txt;7405,70535;0,0196944;0,25520;0;5900,00202;0,0638774;0,00000;1;;5900,00202
Grasp63pmed2v3.10.2.txt;6995,04489;0,0162738;0,19924;0;5832,89632;0,0699443;0,00000;1;;5832,89632
Grasp64pmed2v3.10.2.txt;7754,24293;0,0157615;0,35043;0;5742,07159;0,0655623;0,00000;1;;5742,07159
Grasp65pmed2v3.10.2.txt;7456,83662;0,0146568;0,28304;0;5811,87077;0,0900487;0,00000;1;;5811,87077
Grasp66pmed2v3.10.2.txt;7107,20936;0,0237974;0,23264;0;5765,84080;0,0781575;0,00000;1;;5765,84080
Grasp67pmed2v3.10.2.txt;7581,73792;0,0146802;0,28560;0;5897,43647;0,0695898;0,00000;1;;5897,43647
Grasp68pmed2v3.10.2.txt;7717,25811;0,0234517;0,30395;0;5918,37900;0,1053364;0,00000;1;;5918,37900
Grasp69pmed2v3.10.2.txt;7949,80355;0,0144261;0,35462;0;5868,66967;0,0635935;0,00000;1;;5868,66967
Grasp70pmed2v3.10.2.txt;7661,08668;0,0242868;0,33723;0;5729,08340;0,0958845;0,00000;1;;5729,08340
Grasp71pmed2v3.10.2.txt;6907,73100;0,0213378;0,21762;0;5673,16216;0,0671534;0,00000;1;;5673,16216
Grasp72pmed2v3.10.2.txt;7295,65939;0,0138742;0,27304;0;5730,91746;0,0537738;0,00000;1;;5730,91746
Grasp73pmed2v3.10.2.txt;7348,68427;0,0141770;0,22099;0;6018,65159;0,0648408;0,00000;1;;6018,65159
Grasp74pmed2v3.10.2.txt;7163,02083;0,0175756;0,23461;0;5801,84655;0,1144638;0,00000;1;;5801,84655
Grasp75pmed2v3.10.2.txt;6980,06123;0,0168423;0,23544;0;5649,84080;0,0663103;0,00000;1;;5649,84080
Grasp76pmed2v3.10.2.txt;7648,54680;0,0139499;0,24764;0;6130,38974;0,0549902;0,00000;1;;6130,38974
Grasp77pmed2v3.10.2.txt;7156,72339;0,0136762;0,22645;0;5835,32240;0,0504236;0,00000;1;;5835,32240
Grasp78pmed2v3.10.2.txt;7123,69026;0,0142493;0,17449;0;6065,33730;0,0633889;0,00000;1;;6065,33730
Grasp79pmed2v3.10.2.txt;7436,53552;0,0142305;0,25030;0;5947,78998;0,0522172;0,00000;1;;5947,78998
Grasp80pmed2v3.10.2.txt;7419,77517;0,0143600;0,23233;0;6020,95475;0,0536561;0,00000;1;;6020,95475
Grasp81pmed2v3.10.2.txt;7207,24886;0,0143335;0,22141;0;5900,77820;0,0663304;0,00000;1;;5900,77820
Grasp82pmed2v3.10.2.txt;6842,58947;0,0150363;0,19469;0;5727,48731;0,1120139;0,00000;1;;5727,48731
Grasp83pmed2v3.10.2.txt;7269,28400;0,0232861;0,20886;0;6013,35989;0,0824773;0,00000;1;;6013,35989
Grasp84pmed2v3.10.2.txt;7771,93171;0,0175375;0,30773;0;5943,07067;0,0521823;0,00000;1;;5943,07067
Grasp85pmed2v3.10.2.txt;7909,70473;0,0138905;0,32113;0;5987,09493;0,0794649;0,00000;1;;5987,09493
Grasp86pmed2v3.10.2.txt;7315,56656;0,0142306;0,24365;0;5882,34624;0,0533486;0,00000;1;;5882,34624
Grasp87pmed2v3.10.2.txt;7253,81408;0,0148864;0,20485;0;6020,48738;0,0567592;0,00000;1;;6020,48738
Grasp88pmed2v3.10.2.txt;7696,05825;0,0142555;0,22728;0;6270,81163;0,0612888;0,00000;1;;6270,81163
Grasp89pmed2v3.10.2.txt;7377,60551;0,0143933;0,26581;0;5828,34624;0,0684959;0,00000;1;;5828,34624
Grasp90pmed2v3.10.2.txt;7909,95313;0,0152015;0,35858;0;5822,23153;0,0741481;0,00000;1;;5822,23153
Grasp91pmed2v3.10.2.txt;7497,20081;0,0154434;0,23445;0;6073,33453;0,0539530;0,00000;1;;6073,33453
Grasp92pmed2v3.10.2.txt;7383,78823;0,0149650;0,23989;0;5955,17411;0,0744310;0,00000;1;;5955,17411
Grasp93pmed2v3.10.2.txt;7430,19062;0,0149543;0,25483;0;5921,27910;0,0644718;0,00000;1;;5921,27910
Grasp94pmed2v3.10.2.txt;7600,82784;0,0143218;0,23686;0;6145,24429;0,0600575;0,00000;1;;6145,24429
Grasp95pmed2v3.10.2.txt;7248,30959;0,0139663;0,19941;0;6043,22281;0,0492620;0,00000;1;;6043,22281
Grasp96pmed2v3.10.2.txt;7367,01531;0,0163334;0,24624;0;5911,37332;0,0688551;0,00000;1;;5911,37332
Grasp97pmed2v3.10.2.txt;7812,08297;0,0235247;0,29737;0;6021,49392;0,0885465;0,00000;1;;6021,49392
Grasp98pmed2v3.10.2.txt;8273,81710;0,0175220;0,38380;0;5979,07159;0,0623272;0,00000;1;;5979,07159
Grasp99pmed2v3.10.2.txt;7150,52391;0,0142015;0,21488;0;5885,76400;0,0515538;0,00000;1;;5885,76400
pmed3v3.10.2.txt;9770,25498;0,0000115;0,43308;0;6817,66934;0,0740643;0,00000;1;;6817,66934
Grasp0pmed3v3.10.2.txt;8580,38696;0,0266866;0,33964;0;6404,97470;0,1445995;0,00000;1;;6404,97470
Grasp1pmed3v3.10.2.txt;8376,13777;0,0184896;0,29194;0;6483,38186;0,0870643;0,00000;1;;6483,38186
Grasp2pmed3v3.10.2.txt;8203,31984;0,0283343;0,29599;0;6329,76689;0,1324758;0,00000;1;;6329,76689
Grasp3pmed3v3.10.2.txt;8089,21249;0,0278530;0,17802;0;6866,75996;0,0833212;0,00000;1;;6866,75996
Grasp4pmed3v3.10.2.txt;8112,62996;0,0282492;0,24787;0;6501,16410;0,1277781;0,00000;1;;6501,16410
Grasp5pmed3v3.10.2.txt;8215,96040;0,0292795;0,28652;0;6386,18326;0,1167505;0,00000;1;;6386,18326
Grasp6pmed3v3.10.2.txt;8971,56797;0,0294791;0,40554;0;6382,99628;0,0942489;0,00000;1;;6382,99628
Grasp7pmed3v3.10.2.txt;7866,59175;0,0230885;0,18774;0;6623,13403;0,1236984;0,00000;1;;6623,13403
Grasp8pmed3v3.10.2.txt;9392,91185;0,0245925;0,40024;0;6708,08902;0,1089734;0,00000;1;;6708,08902
Grasp9pmed3v3.10.2.txt;8344,07500;0,0183156;0,26217;0;6610,88447;0,0798491;0,00000;1;;6610,88447
Grasp10pmed3v3.10.2.txt;8560,52766;0,0189411;0,32294;0;6470,85268;0,0804122;0,00000;1;;6470,85268
Grasp11pmed3v3.10.2.txt;8464,43413;0,0211208;0,31837;0;6420,35827;0,0893956;0,00000;1;;6420,35827
Grasp12pmed3v3.10.2.txt;8206,86216;0,0203528;0,17024;0;7012,96431;0,0861588;0,00000;1;;7012,96431
Grasp13pmed3v3.10.2.txt;7489,12045;0,0283323;0,18116;0;6340,47131;0,0842456;0,00000;1;;6340,47131
Grasp14pmed3v3.10.2.txt;8626,98234;0,0212807;0,32751;0;6498,62635;0,0880946;0,00000;1;;6498,62635
Grasp15pmed3v3.10.2.txt;8251,48228;0,0239420;0,27421;0;6475,78213;0,0950340;0,00000;1;;6475,78213
Grasp16pmed3v3.10.2.txt;8418,67797;0,0170712;0,22304;0;6883,37580;0,0678696;0,00000;1;;6883,37580
Grasp17pmed3v3.10.2.txt;8550,64547;0,0287781;0,27760;0;6692,73513;0,1520813;0,00000;1;;6692,73513
Grasp18pmed3v3.10.2.txt;8497,28323;0,0383564;0,29573;0;6557,92690;0,1027766;0,00000;1;;6557,92690
Grasp19pmed3v3.10.2.txt;8224,08148;0,0179164;0,27614;0;6444,49556;0,0722181;0,00000;1;;6444,49556
Grasp20pmed3v3.10.2.txt;8300,02923;0,0176611;0,29572;0;6405,73149;0,0688251;0,00000;1;;6405,73149
Grasp21pmed3v3.10.2.txt;7956,97712;0,0213809;0,22743;0;6482,63038;0,0989389;0,00000;1;;6482,63038
Grasp22pmed3v3.10.2.txt;8649,47379;0,0267036;0,25344;0;6900,57148;0,0987225;0,00000;1;;6900,57148
Grasp23pmed3v3.10.2.txt;7936,14234;0,0234631;0,19718;0;6629,05002;0,0888903;0,00000;1;;6629,05002
Grasp24pmed3v3.10.2.txt;8734,44655;0,0174434;0,24526;0;7014,16082;0,0619081;0,00000;1;;7014,16082
Grasp25pmed3v3.10.2.txt;8979,22600;0,0172814;0,37846;0;6513,94078;0,0846032;0,00000;1;;6513,94078
Grasp26pmed3v3.10.2.txt;8145,91101;0,0290442;0,28673;0;6330,69258;0,1028033;0,00000;1;;6330,69258
Grasp27pmed3v3.10.2.txt;8902,30858;0,0171945;0,31336;0;6778,28502;0,0918713;0,00000;1;;6778,28502
Grasp28pmed3v3.10.2.txt;8579,37990;0,0298787;0,27651;0;6720,97046;0,1107265;0,00000;1;;6720,97046
Grasp29pmed3v3.10.2.txt;7804,15574;0,0183914;0,22399;0;6376,01677;0,0651454;0,00000;1;;6376,01677
Grasp30pmed3v3.10.2.txt;8067,42485;0,0189816;0,26556;0;6374,57357;0,1014084;0,00000;1;;6374,57357
Grasp31pmed3v3.10.2.txt;7912,02829;0,0174331;0,21261;0;6524,81529;0,0741532;0,00000;1;;6524,81529
Grasp32pmed3v3.10.2.txt;8236,44325;0,0175388;0,24947;0;6591,97470;0,0729204;0,00000;1;;6591,97470
Grasp33pmed3v3.10.2.txt;8223,43340;0,0172169;0,29583;0;6346,08292;0,0968784;0,00000;1;;6346,08292
Grasp34pmed3v3.10.2.txt;7629,46234;0,0198529;0,18878;0;6417,89562;0,0769008;0,00000;1;;6417,89562
Grasp35pmed3v3.10.2.txt;7906,12853;0,0267114;0,22927;0;6431,57865;0,1159515;0,00000;1;;6431,57865
Grasp36pmed3v3.10.2.txt;9045,71639;0,0182703;0,28377;0;7046,20893;0,0731545;0,00000;1;;7046,20893
Grasp37pmed3v3.10.2.txt;8027,97302;0,0190509;0,15381;0;6957,77462;0,0724541;0,00000;1;;6957,77462
Grasp38pmed3v3.10.2.txt;7897,02480;0,0196356;0,18025;0;6690,97448;0,0654339;0,00000;1;;6690,97448
Grasp39pmed3v3.10.2.txt;8308,90468;0,0170004;0,27300;0;6527,00166;0,0713470;0,00000;1;;6527,00166
Grasp40pmed3v3.10.2.txt;8607,75086;0,0181394;0,28738;0;6686,24440;0,0637188;0,00000;1;;6686,24440
Grasp41pmed3v3.10.2.txt;7857,38611;0,0178649;0,23384;0;6368,23379;0,0733158;0,00000;1;;6368,23379
Grasp42pmed3v3.10.2.txt;9238,00286;0,0180413;0,34446;0;6871,18738;0,0863737;0,00000;1;;6871,18738
Grasp43pmed3v3.10.2.txt;8483,87907;0,0173483;0,26960;0;6682,32410;0,0870698;0,00000;1;;6682,32410
Grasp44pmed3v3.10.2.txt;7927,41587;0,0173942;0,16109;0;6827,55939;0,0729023;0,00000;1;;6827,55939
Grasp45pmed3v3.10.2.txt;8710,70759;0,0169698;0,33701;0;6515,05172;0,0766553;0,00000;1;;6515,05172
Grasp46pmed3v3.10.2.txt;7974,22033;0,0174722;0,23255;0;6469,69314;0,0854869;0,00000;1;;6469,69314
Grasp47pmed3v3.10.2.txt;8297,90316;0,0240206;0,22939;0;6749,60577;0,0798498;0,00000;1;;6749,60577
Grasp48pmed3v3.10.2.txt;8514,49477;0,0175613;0,29160;0;6592,19214;0,0961850;0,00000;1;;6592,19214
Grasp49pmed3v3.10.2.txt;8448,64245;0,0172474;0,22407;0;6902,08917;0,0667968;0,00000;1;;6902,08917
Grasp50pmed3v3.10.2.txt;8496,19695;0,0171462;0,31130;0;6479,19214;0,0828575;0,00000;1;;6479,19214
Grasp51pmed3v3.10.2.txt;7688,22079;0,0171714;0,11239;0;6911,46849;0,0794174;0,00000;1;;6911,46849
Grasp52pmed3v3.10.2.txt;8000,40117;0,0179118;0,20999;0;6611,97470;0,0713533;0,00000;1;;6611,97470
Grasp53pmed3v3.10.2.txt;7899,31327;0,0181194;0,22156;0;6466,55432;0,0964447;0,00000;1;;6466,55432
Grasp54pmed3v3.10.2.txt;9457,89641;0,0170951;0,39183;0;6795,30833;0,0631772;0,00000;1;;6795,30833
Grasp55pmed3v3.10.2.txt;7520,12019;0,0176630;0,13163;0;6645,37683;0,0762073;0,00000;1;;6645,37683
Grasp56pmed3v3.10.2.txt;8232,77051;0,0172821;0,24734;0;6600,25369;0,0881312;0,00000;1;;6600,25369
Grasp57pmed3v3.10.2.txt;7419,27635;0,0177224;0,13712;0;6524,63484;0,0584036;0,00000;1;;6524,63484
Grasp58pmed3v3.10.2.txt;8065,31323;0,0178037;0,24327;0;6487,20240;0,0736701;0,00000;1;;6487,20240
Grasp59pmed3v3.10.2.txt;8931,01735;0,0195564;0,28482;0;6951,15557;0,0862335;0,00000;1;;6951,15557
Grasp60pmed3v3.10.2.txt;7449,04144;0,0325592;0,13020;0;6590,91091;0,1527062;0,00000;1;;6590,91091
Grasp61pmed3v3.10.2.txt;8396,91268;0,0194342;0,25653;0;6682,64412;0,0800109;0,00000;1;;6682,64412
Grasp62pmed3v3.10.2.txt;7270,51879;0,0196849;0,08269;0;6715,24611;0,0654149;0,00000;1;;6715,24611
Grasp63pmed3v3.10.2.txt;8262,43776;0,0186991;0,29883;0;6361,46348;0,0818553;0,00000;1;;6361,46348
Grasp64pmed3v3.10.2.txt;9536,93720;0,0254831;0,34141;0;7109,62335;0,1023063;0,00000;1;;7109,62335
Grasp65pmed3v3.10.2.txt;8464,71546;0,0184272;0,28774;0;6573,29549;0,0869382;0,00000;1;;6573,29549
Grasp66pmed3v3.10.2.txt;8327,01329;0,0177471;0,29522;0;6429,02188;0,0753125;0,00000;1;;6429,02188
Grasp67pmed3v3.10.2.txt;8108,70249;0,0172159;0,16955;0;6933,20573;0,0641900;0,00000;1;;6933,20573
Grasp68pmed3v3.10.2.txt;7884,11853;0,0194665;0,20983;0;6516,69997;0,0654606;0,00000;1;;6516,69997
Grasp69pmed3v3.10.2.txt;8256,19863;0,0171916;0,29235;0;6388,51337;0,0817398;0,00000;1;;6388,51337
Grasp70pmed3v3.10.2.txt;8328,20496;0,0174617;0,23939;0;6719,59931;0,0724343;0,00000;1;;6719,59931
Grasp71pmed3v3.10.2.txt;8500,95608;0,0249904;0,29410;0;6568,98507;0,1066370;0,00000;1;;6568,98507
Grasp72pmed3v3.10.2.txt;7954,78776;0,0189202;0,24133;0;6408,25493;0,1374354;0,00000;1;;6408,25493
Grasp73pmed3v3.10.2.txt;8332,82098;0,0255488;0,23528;0;6745,67005;0,0808262;0,00000;1;;6745,67005
Grasp74pmed3v3.10.2.txt;8783,84512;0,0292347;0,28589;0;6830,95244;0,1059750;0,00000;1;;6830,95244
Grasp75pmed3v3.10.2.txt;7765,27078;0,0173381;0,17083;0;6632,25369;0,0756217;0,00000;1;;6632,25369
Grasp76pmed3v3.10.2.txt;8160,52482;0,0183607;0,18399;0;6892,41514;0,0827194;0,00000;1;;6892,41514
Grasp77pmed3v3.10.2.txt;9588,68556;0,0239699;0,43024;0;6704,24440;0,1148439;0,00000;1;;6704,24440
Grasp78pmed3v3.10.2.txt;7993,23598;0,0173313;0,20572;0;6629,41615;0,0686091;0,00000;1;;6629,41615
Grasp79pmed3v3.10.2.txt;8048,06178;0,0169672;0,21156;0;6642,73359;0,1084310;0,00000;1;;6642,73359
Grasp80pmed3v3.10.2.txt;7565,99194;0,0184611;0,17869;0;6418,98499;0,1095056;0,00000;1;;6418,98499
Grasp81pmed3v3.10.2.txt;8668,48869;0,0293342;0,33100;0;6512,75170;0,0781066;0,00000;1;;6512,75170
Grasp82pmed3v3.10.2.txt;8116,65514;0,0207247;0,16633;0;6959,14367;0,0699664;0,00000;1;;6959,14367
Grasp83pmed3v3.10.2.txt;8004,85199;0,0200490;0,18061;0;6780,25176;0,0761228;0,00000;1;;6780,25176
Grasp84pmed3v3.10.2.txt;8796,93736;0,0178345;0,33889;0;6570,34194;0,0706077;0,00000;1;;6570,34194
Grasp85pmed3v3.10.2.txt;7677,09376;0,0215103;0,16043;0;6615,75685;0,1162452;0,00000;1;;6615,75685
Grasp86pmed3v3.10.2.txt;8310,51751;0,0199981;0,24177;0;6692,46597;0,0745555;0,00000;1;;6692,46597
Grasp87pmed3v3.10.2.txt;8012,25998;0,0182164;0,18339;0;6770,57357;0,0707965;0,00000;1;;6770,57357
Grasp88pmed3v3.10.2.txt;8387,08600;0,0178146;0,20048;0;6986,45255;0,0874339;0,00000;1;;6986,45255
Grasp89pmed3v3.10.2.txt;7610,06368;0,0174967;0,20587;0;6310,85246;0,0636899;0,00000;1;;6310,85246
Grasp90pmed3v3.10.2.txt;8780,97326;0,0176460;0,37655;0;6378,97470;0,0798178;0,00000;1;;6378,97470
Grasp91pmed3v3.10.2.txt;8268,08490;0,0177207;0,28240;0;6447,35827;0,0673705;0,00000;1;;6447,35827
Grasp92pmed3v3.10.2.txt;9023,64396;0,0174308;0,33279;0;6770,51312;0,0811461;0,00000;1;;6770,51312
Grasp93pmed3v3.10.2.txt;7795,48023;0,0172033;0,14969;0;6780,47797;0,0700796;0,00000;1;;6780,47797
Grasp94pmed3v3.10.2.txt;7305,01496;0,0215356;0,14814;0;6362,49542;0,0901690;0,00000;1;;6362,49542
Grasp95pmed3v3.10.2.txt;8387,81433;0,0178565;0,26396;0;6636,14451;0,0789197;0,00000;1;;6636,14451
Grasp96pmed3v3.10.2.txt;8239,43141;0,0178343;0,24292;0;6629,07554;0,1350942;0,00000;1;;6629,07554
Grasp97pmed3v3.10.2.txt;7405,64010;0,0169078;0,13705;0;6513,05002;0,0658032;0,00000;1;;6513,05002
Grasp98pmed3v3.10.2.txt;9214,83570;0,0212836;0,37318;0;6710,57357;0,1219494;0,00000;1;;6710,57357
Grasp99pmed3v3.10.2.txt;8245,39620;0,0187082;0,26989;0;6492,97544;0,0986175;0,00000;1;;6492,97544
pmed4v3.10.2.txt;8259,25491;0,0000286;0,31409;0;6285,17472;0,1481090;0,00000;1;;6285,17472
Grasp0pmed4v3.10.2.txt;7602,76396;0,1080377;0,20885;0;6289,23666;0,3385978;0,00000;1;;6289,23666
Grasp1pmed4v3.10.2.txt;7537,54917;0,0885042;0,21174;0;6220,45963;0,2718328;0,00000;1;;6220,45963
Grasp2pmed4v3.10.2.txt;7992,47174;0,1542351;0,20588;0;6627,90049;0,2859303;0,00000;1;;6627,90049
Grasp3pmed4v3.10.2.txt;7914,80269;0,1310236;0,21812;0;6497,56998;0,2341604;0,00000;1;;6497,56998
Grasp4pmed4v3.10.2.txt;8624,13580;0,0818709;0,33871;0;6442,12211;0,2582353;0,00000;1;;6442,12211
Grasp5pmed4v3.10.2.txt;7722,94089;0,0788518;0,26365;0;6111,61528;0,2608280;0,00000;1;;6111,61528
Grasp6pmed4v3.10.2.txt;7863,84969;0,1079521;0,26172;0;6232,65169;0,2942923;0,00000;1;;6232,65169
Grasp7pmed4v3.10.2.txt;8249,72572;0,0890618;0,24827;0;6608,94053;0,2089719;0,00000;1;;6608,94053
Grasp8pmed4v3.10.2.txt;8102,49250;0,0841155;0,30652;0;6201,58538;0,2215155;0,00000;1;;6201,58538
Grasp9pmed4v3.10.2.txt;7310,68598;0,0923927;0,13765;0;6426,14042;0,2480513;0,00000;1;;6426,14042
Grasp10pmed4v3.10.2.txt;8066,47219;0,0815988;0,31853;0;6117,75837;0,3830024;0,00000;1;;6117,75837
Grasp11pmed4v3.10.2.txt;8376,02759;0,0807927;0,32966;0;6299,35850;0,2343443;0,00000;1;;6299,35850
Grasp12pmed4v3.10.2.txt;7699,53498;0,0843769;0,19877;0;6422,88820;0,2010287;0,00000;1;;6422,88820
Grasp13pmed4v3.10.2.txt;7993,73752;0,0891484;0,17231;0;6818,76262;0,2207387;0,00000;1;;6818,76262
Grasp14pmed4v3.10.2.txt;8538,62675;0,0816703;0,27093;0;6718,41344;0,2019282;0,00000;1;;6718,41344
Grasp15pmed4v3.10.2.txt;8002,93913;0,1208030;0,26948;0;6304,08781;0,2201827;0,00000;1;;6304,08781
Grasp16pmed4v3.10.2.txt;8218,50441;0,0791366;0,29091;0;6366,44094;0,2685562;0,00000;1;;6366,44094
Grasp17pmed4v3.10.2.txt;8280,68821;0,0887980;0,29510;0;6393,87957;0,2273218;0,00000;1;;6393,87957
Grasp18pmed4v3.10.2.txt;7668,54340;0,1051483;0,18715;0;6459,62751;0,2851951;0,00000;1;;6459,62751
Grasp19pmed4v3.10.2.txt;7602,42798;0,0967493;0,14558;0;6636,28870;0,2697194;0,00000;1;;6636,28870
Grasp20pmed4v3.10.2.txt;7316,69433;0,0821035;0,08058;0;6771,10169;0,1795042;0,00000;1;;6771,10169
Grasp21pmed4v3.10.2.txt;7819,65664;0,0851666;0,27509;0;6132,60769;0,2091253;0,00000;1;;6132,60769
Grasp22pmed4v3.10.2.txt;7820,05619;0,0804554;0,23632;0;6325,24817;0,2247225;0,00000;1;;6325,24817
Grasp23pmed4v3.10.2.txt;8218,25692;0,0994766;0,22749;0;6695,18602;0,2233611;0,00000;1;;6695,18602
Grasp24pmed4v3.10.2.txt;7463,16645;0,1037608;0,16378;0;6412,85375;0,2331858;0,00000;1;;6412,85375
Grasp25pmed4v3.10.2.txt;7902,94535;0,0823232;0,26382;0;6253,20556;0,3106529;0,00000;1;;6253,20556
Grasp26pmed4v3.10.2.txt;8467,51282;0,0934170;0,27818;0;6624,65323;0,2415407;0,00000;1;;6624,65323
Grasp27pmed4v3.10.2.txt;7595,06783;0,1023061;0,22388;0;6205,74859;0,2485730;0,00000;1;;6205,74859
Grasp28pmed4v3.10.2.txt;8019,10689;0,0784345;0,26128;0;6357,89816;0,2405878;0,00000;1;;6357,89816
Grasp29pmed4v3.10.2.txt;7822,59617;0,1106022;0,27610;0;6130,09663;0,2191459;0,00000;1;;6130,09663
Grasp30pmed4v3.10.2.txt;8027,29986;0,0875315;0,24458;0;6449,80979;0,2611631;0,00000;1;;6449,80979
Grasp31pmed4v3.10.2.txt;7662,68141;0,0804793;0,25583;0;6101,67119;0,3134292;0,00000;1;;6101,67119
Grasp32pmed4v3.10.2.txt;7414,52950;0,0803632;0,13434;0;6536,41200;0,2055528;0,00000;1;;6536,41200
Grasp33pmed4v3.10.2.txt;8073,21470;0,1201419;0,22256;0;6603,51033;0,2818245;0,00000;1;;6603,51033
Grasp34pmed4v3.10.2.txt;7821,94736;0,0858217;0,22801;0;6369,59014;0,2928048;0,00000;1;;6369,59014
Grasp35pmed4v3.10.2.txt;6990,06620;0,0827725;0,13603;0;6153,04951;0,1930484;0,00000;1;;6153,04951
Grasp36pmed4v3.10.2.txt;7440,03397;0,1130581;0,14897;0;6475,38363;0,2855584;0,00000;1;;6475,38363
Grasp37pmed4v3.10.2.txt;8247,26208;0,1185526;0,26240;0;6533,02037;0,2857336;0,00000;1;;6533,02037
